label	surface	norm	source_file	source_kind	count_hint
PERSON	Moggallana the Guardsman	moggallana the guardsman	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Moliya Sivaka	moliya sivaka	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Moriyans	moriyans	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Moriyas	moriyas	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Mount Vepulla	mount vepulla	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Mucalinda	mucalinda	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Nadika	nadika	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Nagaraka	nagaraka	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Nagas	nagas	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Nakula's father	nakula's father	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Nakula's mother	nakula's mother	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Nakulapita	nakulapita	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Nala	nala	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Nalanda	nalanda	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Namuci	namuci	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Nanda	nanda	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	bhikkhuni Nanda	bhikkhuni nanda	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Nandaka	nandaka	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Nerañjara River	nerañjara river	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Nigantha Nathaputta	nigantha nathaputta	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Nimmanarati	nimmanarati	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Nimmanaratis	nimmanaratis	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Niraya	niraya	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Okkala	okkala	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Paccekabuddha Sudassana	paccekabuddha sudassana	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Pajapati	pajapati	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Pajaapati	pajaapati	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	deva-king Pajapati	deva-king pajapati	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Pakudha Kaccayana	pakudha kaccayana	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Pakudha Kaccāyana	pakudha kaccāyana	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
GPE	Pancala	pancala	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Paranimmita	paranimmita	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Paranimmitavasavatti devas	paranimmitavasavatti devas	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Parasiri	parasiri	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Pataligama	pataligama	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Pataliputta	pataliputta	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Pavarika Mango Grove	pavarika mango grove	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Pavatta Mountain	pavatta mountain	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Payaga	payaga	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Pañcakanga	pañcakanga	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Pañcasikha	pañcasikha	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Peaked Roofed Pavilion	peaked roofed pavilion	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Perfected Ones	perfected ones	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Pipphalivana	pipphalivana	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Pukkusa	pukkusa	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Purana Kassapa	purana kassapa	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Pure Abodes	pure abodes	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Suddhavasa	suddhavasa	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
NORP	Pure Ones	pure ones	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Purindada	purindada	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Pāva	pāva	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Pava	pava	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
LOC	Pāvāla shrine	pāvāla shrine	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Pāṭali Village	pāṭali village	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Pataligama	pataligama	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Queen Videha	queen videha	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Radiant Devas	radiant devas	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Rahu	rahu	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Rajagir	rajagir	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Ramagama	ramagama	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Ratthapala	ratthapala	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	River Vaggamudā	river vaggamudā	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Robbers' Cliff	robbers' cliff	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Rohitassa	rohitassa	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Rājagaha	rājagaha	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Raajagaha	raajagaha	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
GPE	Rajagaha	rajagaha	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
GPE	Rajagala	rajagala	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Saccaka the Nigaṇṭha-son	saccaka the nigaṇṭha-son	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Saccaka	saccaka	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
GPE	Sahajati	sahajati	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Saketa	saketa	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Sakka	sakka	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Inda	inda	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Indra	indra	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	deva-chief Sakka	deva-chief sakka	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Sakula	sakula	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Sakyan	sakyan	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Sakyan clan	sakyan clan	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Sakyan son	sakyan son	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Sakyan-son contemplatives	sakyan-son contemplatives	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Sakyans	sakyans	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Sakyas	sakyas	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Sala	sala	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Sala Grove	sala grove	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Salavatika	salavatika	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Sangha	sangha	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Sanjatiya	sanjatiya	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Sarandada	sarandada	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Sattamba shrine	sattamba shrine	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Sattambaka	sattambaka	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Sattapanni Cave	sattapanni cave	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Satullapa	satullapa	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Sañjaya Belaṭṭhaputta	sañjaya belaṭṭhaputta	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Sanjaya Belatthaputta	sanjaya belatthaputta	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Sañjaya Belatthaputta	sañjaya belatthaputta	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Sanjaya Velatthaputta	sanjaya velatthaputta	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Sañjaya Velatthaputta	sañjaya velatthaputta	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Sañjaya Velaṭṭhaputta	sañjaya velaṭṭhaputta	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Sañjaya Belaṭṭhaputta	sañjaya belaṭṭhaputta	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Master Sañjaya Belatthaputta	master sañjaya belatthaputta	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Sañjaya Belatthaputta	ven. sañjaya belatthaputta	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Venerable Sañjaya Belatthaputta	venerable sañjaya belatthaputta	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
NORP	Seers	seers	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Sena	sena	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Seniya	seniya	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Serpents' Pool	serpents' pool	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Sigalaka	sigalaka	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Simbali	simbali	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Sire	sire	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Sky-fruit devas	sky-fruit devas	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Small Nook	small nook	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Soma	soma	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Squirrels' Sanctuary	squirrels' sanctuary	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Squirrels' Feeding-ground	squirrels' feeding-ground	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
LOC	Squirrel's Feeding Place	squirrel's feeding place	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Subha	subha	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Subhadda	subhadda	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Subhaga	subhaga	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Subhaga forest	subhaga forest	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Subhakinha devas	subhakinha devas	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Sudatha	sudatha	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Suddhavasa deities	suddhavasa deities	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Sumbha	sumbha	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Sumbhas	sumbhas	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Sunaparanta country	sunaparanta country	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Sundarī	sundarī	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Supparaka	supparaka	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Suppavāsā	suppavāsā	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Suppiya	suppiya	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Surasena	surasena	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Suriyavaccasa	suriyavaccasa	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Susima	susima	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Sāranda	sāranda	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Sāranda shrine	sāranda shrine	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Sāti the Fisherman's Son	sāti the fisherman's son	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Sāti	sāti	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
GPE	Sāvatthī	sāvatthī	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Savatthi	savatthi	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
GPE	Saavatthi	saavatthi	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
GPE	Tacchaka	tacchaka	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Tagarasikhi	tagarasikhi	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Tapoda Grove	tapoda grove	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Tapodaa Park	tapodaa park	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
NORP	Thirty-three	thirty-three	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Thullakotthita	thullakotthita	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Timbaru	timbaru	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Toranavatthu	toranavatthu	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Tusita devas	tusita devas	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Udena	udena	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Udena shrine	udena shrine	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
GPE	Ukkacela	ukkacela	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Ukkattha	ukkattha	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Upavattana	upavattana	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Upavattana	upavattana	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Upright Ones	upright ones	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Uruvela	uruvela	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Uruvelā	uruvelā	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
GPE	Uruvelakappa	uruvelakappa	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Vajirapāṇin	vajirapāṇin	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Thunderbolt-in-Hand	thunderbolt-in-hand	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
GPE	Vajji	vajji	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Vajjians	vajjians	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Vajjis	vajjis	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Vajjiya Mahita	vajjiya mahita	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Vansa	vansa	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Varanasi	varanasi	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Bārāṇasī	bārāṇasī	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
GPE	Vārāṇasī	vārāṇasī	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
GPE	Benares	benares	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Vasava	vasava	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Vasavatthi	vasavatthi	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Vasavatti	vasavatti	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Vasetthas	vasetthas	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Vassakara	vassakara	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Vebhara Mountain	vebhara mountain	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Vehapphala	vehapphala	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Vehapphala devas	vehapphala devas	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Veluvagamaka	veluvagamaka	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Ven. Anuradha	ven. anuradha	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Ven. Kaccayana Gotta	ven. kaccayana gotta	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Ven. Khema	ven. khema	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Khema	khema	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	bhikkhuni Khema	bhikkhuni khema	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Kondañña	ven. kondañña	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Kondañña	kondañña	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Añña Knondañña	añña knondañña	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Maha Cunda	ven. maha cunda	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Venerable Maha Cunda	venerable maha cunda	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Mahā Cunda	ven. mahā cunda	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Mahā Kaccāyana	ven. mahā kaccāyana	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Maha Kaccana	maha kaccana	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Maha Kaccayana	maha kaccayana	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Master Mahā Kaccāyana	master mahā kaccāyana	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Mahā Kassapa	ven. mahā kassapa	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Kassapa	kassapa	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Meghiya	ven. meghiya	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Ven. Moggallana	ven. moggallana	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Moggallana	moggallana	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Moggallāna	moggallāna	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Moggallāna	ven. moggallāna	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Mahā Moggallāna	ven. mahā moggallāna	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Venerable Mahamoggallana	venerable mahamoggallana	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Maha Moggallana	maha moggallana	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Nandaka	ven. nandaka	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Ven. Nandā	ven. nandā	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Nandā	nandā	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	bhikkhuni Nandā	bhikkhuni nandā	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Piṇḍola Bhāradvāja	ven. piṇḍola bhāradvāja	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Ven. Punna Mantaniputta	ven. punna mantaniputta	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Ven. Punna	ven. punna	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Ratthapala	ven. ratthapala	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Ven. Sona	ven. sona	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Soṇa	soṇa	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Soṇa Koṭikaṇṇa	soṇa koṭikaṇṇa	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Sumana	ven. sumana	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Ven. Sāriputta	ven. sāriputta	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Venerable Sariputta	venerable sariputta	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Sariputta	sariputta	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Udayin	ven. udayin	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Udayin	udayin	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Ānanda	ven. ānanda	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Ānanda	ānanda	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Venerable Ananda	venerable ananda	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ananda	ananda	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Ven. Ananda	ven. ananda	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Venerable Samiddhi	venerable samiddhi	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Venerable Upavana	venerable upavana	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Vepacitti	vepacitti	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Vessabhu	vessabhu	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Vessamitta mountain	vessamitta mountain	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Vessavana	vessavana	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Vessavana	vessavana	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Vesālī	vesālī	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Vesali	vesali	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
GPE	Visali	visali	graph/entities/JSONL/all_nodes.jsonl	json_alias	1
PERSON	Virulhaka	virulhaka	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Virupakkha	virupakkha	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
NORP	Virupakkhas	virupakkhas	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
PERSON	Visakha	visakha	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
GPE	Visana	visana	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
LOC	Vulture Peak Mountain	vulture peak mountain	graph/entities/JSONL/all_nodes.jsonl	json_canonical	1
