person_name,aliases,ref,verse_count
Sañjaya Belaṭṭhaputta,Sanjaya Belatthaputta|Sañjaya Belatthaputta|Sanjaya Velatthaputta|Sañjaya Velatthaputta|Sañjaya Velaṭṭhaputta|Sañjaya Belaṭṭhaputta|Master Sañjaya Belatthaputta|Ven. Sañjaya Belatthaputta|Venerable Sañjaya Belatthaputta,DN 16,2
Sañjaya Belaṭṭhaputta,Sanjaya Belatthaputta|Sañjaya Belatthaputta|Sanjaya Velatthaputta|Sañjaya Velatthaputta|Sañjaya Velaṭṭhaputta|Sañjaya Belaṭṭhaputta|Master Sañjaya Belatthaputta|Ven. Sañjaya Belatthaputta|Venerable Sañjaya Belatthaputta,DN 2,4
Sañjaya Belaṭṭhaputta,Sanjaya Belatthaputta|Sañjaya Belatthaputta|Sanjaya Velatthaputta|Sañjaya Velatthaputta|Sañjaya Velaṭṭhaputta|Sañjaya Belaṭṭhaputta|Master Sañjaya Belatthaputta|Ven. Sañjaya Belatthaputta|Venerable Sañjaya Belatthaputta,MN 30,1
Sañjaya Belaṭṭhaputta,Sanjaya Belatthaputta|Sañjaya Belatthaputta|Sanjaya Velatthaputta|Sañjaya Velatthaputta|Sañjaya Velaṭṭhaputta|Sañjaya Belaṭṭhaputta|Master Sañjaya Belatthaputta|Ven. Sañjaya Belatthaputta|Venerable Sañjaya Belatthaputta,MN 36,1
Sañjaya Belaṭṭhaputta,Sanjaya Belatthaputta|Sañjaya Belatthaputta|Sanjaya Velatthaputta|Sañjaya Velatthaputta|Sañjaya Velaṭṭhaputta|Sañjaya Belaṭṭhaputta|Master Sañjaya Belatthaputta|Ven. Sañjaya Belatthaputta|Venerable Sañjaya Belatthaputta,SN 1.3,1
Sañjaya Belaṭṭhaputta,Sanjaya Belatthaputta|Sañjaya Belatthaputta|Sanjaya Velatthaputta|Sañjaya Velatthaputta|Sañjaya Velaṭṭhaputta|Sañjaya Belaṭṭhaputta|Master Sañjaya Belatthaputta|Ven. Sañjaya Belatthaputta|Venerable Sañjaya Belatthaputta,SN 9.44,1
Sena,,DN 20,1
Seniya,,MN 14,6
Seniya,,MN 57,9
Seniya,,MN 86,2
Seniya,,Ud 2.2,2
Sigalaka,,DN 31,3
Soma,,DN 20,1
Soma,,MN 90,5
Soma,,SN 2.5,9
Subha,,AN 123.4,1
Subha,,AN 125.4,1
Subha,,DN 16,34
Subha,,MN 116,1
Subha,,MN 135,6
Subha,,MN 49,3
Subha,,MN 57,1
Subha,,SN 11.56,1
Subha,,Thig 14.1,1
Subhadda,,DN 16,34
Sudatha,,MN 116,1
Sumbha,,MN 116,1
Sumbha,,SN 19.47,1
Sumbha,,SN 20.47,1
Sundarī,,Ud 4.8,2
Suppavāsā,,Ud 2.8,15
Suppiya,,DN 1,4
Suriyavaccasa,,DN 20,1
Susima,,SN 70.12,25
Sāranda,,Ud 6.1,2
Sāti the Fisherman's Son,Sāti,MN 38,13
Tagarasikhi,,MN 116,2
Tagarasikhi,,SN 20.3,1
Tagarasikhi,,Ud 5.3,1
Timbaru,,DN 20,1
Upavattana,,DN 16,6
Upavattana,,SN 15.6,1
Upavattana,,Ud 4.2,1
Vajirapāṇin,Thunderbolt-in-Hand,MN 35,2
Vajjiya Mahita,,AN 94.10,6
Vasava,,DN 11,3
Vasava,,DN 20,6
Vasava,,Sn 2.14,1
Vasavatthi,,DN 20,1
Vasavatti,,DN 11,3
Vasavatti,,DN 20,2
Vassakara,,AN 183.4,2
Vassakara,,AN 35.4,1
Vassakara,,DN 16,13
Vassakara,,MN 108,4
Ven. Anuradha,,SN 2.44,6
Ven. Anuradha,,SN 86.22,6
Ven. Kaccayana Gotta,,SN 15.12,1
Ven. Khema,Khema|bhikkhuni Khema,AN 49.6,3
Ven. Khema,Khema|bhikkhuni Khema,MN 116,1
Ven. Khema,Khema|bhikkhuni Khema,SN 1.44,6
Ven. Khema,Khema|bhikkhuni Khema,SN 89.22,16
Ven. Khema,Khema|bhikkhuni Khema,Thag 1,1
Ven. Mahā Kaccāyana,Maha Kaccana|Maha Kaccayana|Master Mahā Kaccāyana,AN 38.2,1
Ven. Mahā Kaccāyana,Maha Kaccana|Maha Kaccayana|Master Mahā Kaccāyana,MN 118,1
Ven. Mahā Kaccāyana,Maha Kaccana|Maha Kaccayana|Master Mahā Kaccāyana,MN 138,6
Ven. Mahā Kaccāyana,Maha Kaccana|Maha Kaccayana|Master Mahā Kaccāyana,MN 18,6
Ven. Mahā Kaccāyana,Maha Kaccana|Maha Kaccayana|Master Mahā Kaccāyana,SN 3.22,2
Ven. Mahā Kaccāyana,Maha Kaccana|Maha Kaccayana|Master Mahā Kaccāyana,Ud 1.5,1
Ven. Mahā Kaccāyana,Maha Kaccana|Maha Kaccayana|Master Mahā Kaccāyana,Ud 5.6,12
Ven. Mahā Kaccāyana,Maha Kaccana|Maha Kaccayana|Master Mahā Kaccāyana,Ud 7.8,1
Ven. Meghiya,,Ud 4.1,9
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,AN 37.6,1
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,AN 58.7,8
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,MN 107,3
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,MN 108,5
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,MN 118,1
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,MN 141,2
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,SN 1.21,3
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,SN 14.47,3
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,SN 202.35,7
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,SN 7.44,4
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,SN 8.44,2
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,Thag 21,1
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,Ud 2.8,5
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,Ud 3.5,1
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,Ud 4.4,5
Ven. Moggallana,Moggallana|Moggallāna|Ven. Moggallāna|Ven. Mahā Moggallāna|Venerable Mahamoggallana,Ud 5.5,6
Ven. Nandaka,,MN 146,8
Ven. Piṇḍola Bhāradvāja,,Ud 4.6,1
Ven. Punna Mantaniputta,Ven. Punna,MN 24,7
Ven. Punna Mantaniputta,Ven. Punna,SN 83.22,2
Ven. Punna Mantaniputta,Ven. Punna,SN 88.35,1
Ven. Ratthapala,,MN 82,19
Ven. Sona,Soṇa|Soṇa Koṭikaṇṇa,AN 55.6,5
Ven. Sona,Soṇa|Soṇa Koṭikaṇṇa,Ud 5.6,11
Ven. Sumana,,AN 49.6,3
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 13.9,12
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 14.9,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 162.5,2
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 165.5,2
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 174.4,6
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 176.5,2
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 179.4,2
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 179.5,2
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 28.8,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 34.7,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 34.9,2
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 37.6,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 41.6,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 49.7,8
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 51.6,4
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 7.10,3
Ven. Sāriputta,Venerable Sariputta|Sariputta,AN 79.4,3
Ven. Sāriputta,Venerable Sariputta|Sariputta,DN 16,5
Ven. Sāriputta,Venerable Sariputta|Sariputta,MN 111,12
Ven. Sāriputta,Venerable Sariputta|Sariputta,MN 118,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,MN 12,23
Ven. Sāriputta,Venerable Sariputta|Sariputta,MN 141,8
Ven. Sāriputta,Venerable Sariputta|Sariputta,MN 143,12
Ven. Sāriputta,Venerable Sariputta|Sariputta,MN 24,7
Ven. Sāriputta,Venerable Sariputta|Sariputta,MN 28,3
Ven. Sāriputta,Venerable Sariputta|Sariputta,MN 43,5
Ven. Sāriputta,Venerable Sariputta|Sariputta,MN 62,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,MN 74,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,MN 9,39
Ven. Sāriputta,Venerable Sariputta|Sariputta,MN 97,25
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 1.22,4
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 122.22,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 13.47,12
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 14.38,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 14.47,3
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 191.35,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 2.21,4
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 2.22,7
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 25.12,3
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 3.44,3
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 31.12,6
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 4.44,3
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 44.48,2
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 5.44,3
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 6.44,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 67.12,6
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 69.35,3
Ven. Sāriputta,Venerable Sariputta|Sariputta,SN 85.22,7
Ven. Sāriputta,Venerable Sariputta|Sariputta,Thag 21,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,Ud 1.5,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,Ud 2.8,2
Ven. Sāriputta,Venerable Sariputta|Sariputta,Ud 3.4,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,Ud 4.10,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,Ud 4.4,4
Ven. Sāriputta,Venerable Sariputta|Sariputta,Ud 4.7,1
Ven. Sāriputta,Venerable Sariputta|Sariputta,Ud 7.1,2
Ven. Sāriputta,Venerable Sariputta|Sariputta,Ud 7.2,2
Ven. Udayin,Udayin,AN 159.5,1
Ven. Udayin,Udayin,AN 34.9,1
Ven. Udayin,Udayin,AN 37.9,2
Ven. Udayin,Udayin,AN 42.9,1
Ven. Udayin,Udayin,AN 43.9,1
Ven. Udayin,Udayin,AN 44.9,1
Ven. Udayin,Udayin,AN 45.9,1
Ven. Udayin,Udayin,MN 136,2
Ven. Udayin,Udayin,MN 59,9
Ven. Udayin,Udayin,MN 66,15
Ven. Udayin,Udayin,SN 19.36,9
Ven. Udayin,Udayin,SN 193.35,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 1.11,4
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 114.5,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 159.4,7
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 159.5,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 17.11,5
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 170.4,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 179.4,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 18.2,4
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 180.5,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 37.9,5
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 41.9,7
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 42.9,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 43.9,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 44.9,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 45.9,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 51.6,4
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 6.10,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 60.10,20
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 60.3,7
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 7.10,4
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 71.3,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 72.3,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 73.3,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 76.3,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 77.3,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 78.3,4
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 95.10,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,AN 96.10,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,DN 15,15
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,DN 16,152
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,Khp 1-6;9,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 106,7
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 108,21
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 116,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 118,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 121,12
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 122,13
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 136,28
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 143,10
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 146,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 152,6
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 18,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 26,7
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 36,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 52,5
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 53,5
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 59,17
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,MN 90,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 10.44,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 10.47,5
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 13.47,10
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 13.54,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 15.36,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 15.51,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 15.6,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 19.36,15
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 193.35,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 2.21,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 2.45,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 25.12,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 4.8,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 41.48,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 45.56,5
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 68.12,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 70.12,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 81.22,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 83.22,6
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 85.35,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 9.54,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,SN 90.22,3
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,Thag 17.3,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,Thag 21,1
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,Ud 3.3,11
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,Ud 5.2,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,Ud 5.5,10
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,Ud 5.6,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,Ud 5.8,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,Ud 6.1,11
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,Ud 6.10,2
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,Ud 7.9,11
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,Ud 8.5,10
Ven. Ānanda,Ānanda|Venerable Ananda|Ananda|Ven. Ananda,Ud 8.6,4
Ven. Mahā Kassapa,Kassapa,AN 180.5,3
Ven. Mahā Kassapa,Kassapa,AN 38.9,1
Ven. Mahā Kassapa,Kassapa,AN 49.7,2
Ven. Mahā Kassapa,Kassapa,DN 16,12
Ven. Mahā Kassapa,Kassapa,DN 2,4
Ven. Mahā Kassapa,Kassapa,DN 32,2
Ven. Mahā Kassapa,Kassapa,MN 118,1
Ven. Mahā Kassapa,Kassapa,MN 30,1
Ven. Mahā Kassapa,Kassapa,MN 36,1
Ven. Mahā Kassapa,Kassapa,MN 95,1
Ven. Mahā Kassapa,Kassapa,SN 1.16,2
Ven. Mahā Kassapa,Kassapa,SN 1.3,1
Ven. Mahā Kassapa,Kassapa,SN 13.16,4
Ven. Mahā Kassapa,Kassapa,SN 14.46,17
Ven. Mahā Kassapa,Kassapa,SN 17.12,24
Ven. Mahā Kassapa,Kassapa,SN 2.16,1
Ven. Mahā Kassapa,Kassapa,SN 5.16,3
Ven. Mahā Kassapa,Kassapa,SN 60.22,1
Ven. Mahā Kassapa,Kassapa,SN 9.44,1
Ven. Mahā Kassapa,Kassapa,Ud 1.5,1
Ven. Mahā Kassapa,Kassapa,Ud 1.6,2
Ven. Mahā Kassapa,Kassapa,Ud 3.7,12
Venerable Samiddhi,,SN 20.1,3
venerable Seniya,,MN 57,2
Venerable Upavana,,DN 16,2
Vepacitti,,DN 20,1
Vepacitti,,SN 207.35,4
Vepacitti,,SN 5.11,10
Vessabhu,,DN 32,2
Vessavana,,AN 8.8,1
Vessavana,,DN 32,7
Virulhaka,,DN 20,1
Virupakkha,,AN 67.4,2
Virupakkha,,DN 20,2
Virupakkha,,DN 32,3
Visakha,,AN 43.8,11
Visakha,,AN 70.3,5
Visakha,,MN 44,20
