verse_id,verse_identifier,entity_id,entity_canonical,entity_type,mention,normalized,start_pos,end_pos
30892,snp.1.04.than.html,670,Buddha,PERSON,Master Gotama,master gotama,104,117
30893,snp.1.04.than.html,670,Buddha,PERSON,Blessed One,blessed one,39,50
30895,snp.1.04.than.html,657,Akkosaka Bharadvaja,PERSON,Bharadvaja,bharadvaja,10,20
30895,snp.1.04.than.html,670,Buddha,PERSON,Blessed One,blessed one,99,110
30895,snp.1.04.than.html,670,Buddha,PERSON,Master Gotama,master gotama,127,140
30895,snp.1.04.than.html,670,Buddha,PERSON,Master Gotama,master gotama,196,209
30896,snp.1.04.than.html,670,Buddha,PERSON,Master Gotama,master gotama,14,27
30897,snp.1.04.than.html,670,Buddha,PERSON,Tathagata,tathagata,220,229
30897,snp.1.04.than.html,670,Buddha,PERSON,Tathagata,tathagata,235,244
30899,snp.1.04.than.html,670,Buddha,PERSON,Blessed One,blessed one,70,81
30899,snp.1.04.than.html,670,Buddha,PERSON,Blessed One,blessed one,142,153
30899,snp.1.04.than.html,670,Buddha,PERSON,Master Gotama,master gotama,189,202
30899,snp.1.04.than.html,670,Buddha,PERSON,Master Gotama,master gotama,432,445
30899,snp.1.04.than.html,670,Buddha,PERSON,Master Gotama,master gotama,513,526
30899,snp.1.04.than.html,670,Buddha,PERSON,Master Gotama,master gotama,589,602
30899,snp.1.04.than.html,670,Buddha,PERSON,Master Gotama,master gotama,731,744
30900,snp.1.04.than.html,670,Buddha,PERSON,Blessed One,blessed one,65,76
30906,snp.1.06.nara.html,670,Buddha,PERSON,Exalted One,exalted one,54,65
30907,snp.1.06.nara.html,670,Buddha,PERSON,Exalted One,exalted one,28,39
30908,snp.1.06.nara.html,670,Buddha,PERSON,Exalted One,exalted one,138,149
30908,snp.1.06.nara.html,670,Buddha,PERSON,Exalted One,exalted one,249,260
30910,snp.1.06.nara.html,670,Buddha,PERSON,Exalted One,exalted one,43,54
30928,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,90,101
30928,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,404,415
30928,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,700,711
30928,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,977,988
30928,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,1269,1280
30928,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,1561,1572
30928,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,1892,1903
30928,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,2179,2190
30928,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,2501,2512
30928,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,2789,2800
30928,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,3088,3099
30928,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,3383,3394
30928,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,3833,3844
30930,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,20,31
30930,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,244,255
30930,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,336,347
30930,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,466,477
30932,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,104,115
30934,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,104,115
30936,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,104,115
30938,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,101,112
30940,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,105,116
30942,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,106,117
30944,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,104,115
30946,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,103,114
30948,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,106,117
30950,snp.1.06.piya.html,670,Buddha,PERSON,Blessed One,blessed one,108,119
30954,snp.1.07.piya.html,670,Buddha,PERSON,Blessed One,blessed one,20,31
30954,snp.1.07.piya.html,670,Buddha,PERSON,Blessed One,blessed one,124,135
30954,snp.1.07.piya.html,670,Buddha,PERSON,Blessed One,blessed one,359,370
30954,snp.1.07.piya.html,670,Buddha,PERSON,Blessed One,blessed one,453,464
30954,snp.1.07.piya.html,670,Buddha,PERSON,Blessed One,blessed one,596,607
30954,snp.1.07.piya.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,734,750
30954,snp.1.07.piya.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,839,855
30980,snp.1.07.piya.html,670,Buddha,PERSON,Blessed One,blessed one,74,85
30980,snp.1.07.piya.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,101,117
30980,snp.1.07.piya.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,141,157
30980,snp.1.07.piya.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,413,429
30980,snp.1.07.piya.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,487,503
30980,snp.1.07.piya.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,552,568
30998,snp.1.10.piya.html,670,Buddha,PERSON,Blessed One,blessed one,20,31
30998,snp.1.10.piya.html,670,Buddha,PERSON,Blessed One,blessed one,126,137
30998,snp.1.10.piya.html,670,Buddha,PERSON,Blessed One,blessed one,214,225
30999,snp.1.10.piya.html,670,Buddha,PERSON,Blessed One,blessed one,56,67
31000,snp.1.10.piya.html,670,Buddha,PERSON,Blessed One,blessed one,39,50
31000,snp.1.10.piya.html,670,Buddha,PERSON,Blessed One,blessed one,103,114
31001,snp.1.10.piya.html,670,Buddha,PERSON,Blessed One,blessed one,56,67
31002,snp.1.10.piya.html,670,Buddha,PERSON,Blessed One,blessed one,39,50
31002,snp.1.10.piya.html,670,Buddha,PERSON,Blessed One,blessed one,102,113
31003,snp.1.10.piya.html,670,Buddha,PERSON,Blessed One,blessed one,56,67
31004,snp.1.10.piya.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
31007,snp.1.10.piya.html,670,Buddha,PERSON,Blessed One,blessed one,27,38
31014,snp.1.10.piya.html,670,Buddha,PERSON,Blessed One,blessed one,40,51
31015,snp.1.10.piya.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,326,342
31015,snp.1.10.piya.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,365,381
31015,snp.1.10.piya.html,670,Buddha,PERSON,Venerable Gotama,venerable gotama,449,465
31016,snp.1.10.than.html,670,Buddha,PERSON,Awakened One,awakened one,1600,1612
31017,snp.1.10.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
31017,snp.1.10.than.html,670,Buddha,PERSON,Blessed One,blessed one,143,154
31018,snp.1.10.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
31020,snp.1.10.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
31021,snp.1.10.than.html,670,Buddha,PERSON,Blessed One,blessed one,62,73
31022,snp.1.10.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
31024,snp.1.10.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
31025,snp.1.10.than.html,670,Buddha,PERSON,Blessed One,blessed one,51,62
31037,snp.1.11.than.html,670,Buddha,PERSON,Awakened One,awakened one,556,568
31054,snp.2.01.piya.html,670,Buddha,PERSON,Tathagata,tathagata,154,163
31066,snp.2.01.piya.html,670,Buddha,PERSON,Tathagata,tathagata,109,118
31069,snp.2.01.than.html,670,Buddha,PERSON,Tathagata,tathagata,370,379
31069,snp.2.01.than.html,670,Buddha,PERSON,Awakened One,awakened one,714,726
31074,snp.2.01.than.html,670,Buddha,PERSON,Tathagata,tathagata,824,833
31074,snp.2.01.than.html,670,Buddha,PERSON,Tathagata,tathagata,1000,1009
31074,snp.2.01.than.html,670,Buddha,PERSON,Tathagata,tathagata,1176,1185
31080,snp.2.04.nara.html,670,Buddha,PERSON,Exalted One,exalted one,43,54
31080,snp.2.04.nara.html,670,Buddha,PERSON,Exalted One,exalted one,277,288
31080,snp.2.04.nara.html,670,Buddha,PERSON,Exalted One,exalted one,388,399
31094,snp.2.04.piya.html,670,Buddha,PERSON,Blessed One,blessed one,20,31
31094,snp.2.04.piya.html,670,Buddha,PERSON,Blessed One,blessed one,229,240
31094,snp.2.04.piya.html,670,Buddha,PERSON,Blessed One,blessed one,322,333
31105,snp.2.04.soni.html,670,Buddha,PERSON,Blessed One,blessed one,161,172
31107,snp.2.04.soni.html,670,Buddha,PERSON,Blessed One,blessed one,15,26
31107,snp.2.04.soni.html,670,Buddha,PERSON,Blessed One,blessed one,253,264
31108,snp.2.04.soni.html,670,Buddha,PERSON,Blessed One,blessed one,13,24
31112,snp.2.04.than.html,670,Buddha,PERSON,Blessed One,blessed one,34,45
31112,snp.2.04.than.html,670,Buddha,PERSON,Blessed One,blessed one,247,258
31112,snp.2.04.than.html,670,Buddha,PERSON,Blessed One,blessed one,301,312
31113,snp.2.06.irel.html,670,Buddha,PERSON,Awakened One,awakened one,89,101
31115,snp.2.08.irel.html,689,Sakka,PERSON,Inda,inda,83,87
31144,snp.2.14.irel.html,670,Buddha,PERSON,Awakened One,awakened one,371,383
31145,snp.2.14.irel.html,670,Buddha,PERSON,Awakened One,awakened one,134,146
31156,snp.2.14.irel.html,670,Buddha,PERSON,Awakened One,awakened one,63,75
31170,snp.3.02.irel.html,670,Buddha,PERSON,Awakened One,awakened one,62,74
31171,snp.3.02.irel.html,703,Mara,PERSON,Evil One,evil one,43,51
31172,snp.3.02.irel.html,703,Mara,PERSON,Dark One,dark one,385,393
31175,snp.3.02.irel.html,670,Buddha,PERSON,Awakened One,awakened one,111,123
31178,snp.3.02.than.html,670,Buddha,PERSON,Awakened One,awakened one,554,566
31178,snp.3.02.than.html,670,Buddha,PERSON,Blessed One,blessed one,616,627
31178,snp.3.02.than.html,703,Mara,PERSON,Evil One,evil one,665,673
31179,snp.3.02.than.html,703,Mara,PERSON,Dark One,dark one,466,474
31181,snp.3.02.than.html,670,Buddha,PERSON,Blessed One,blessed one,341,352
31184,snp.3.03.than.html,670,Buddha,PERSON,Awakened One,awakened one,373,385
31185,snp.3.03.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
31187,snp.3.03.than.html,670,Buddha,PERSON,Blessed One,blessed one,4,15
31188,snp.3.03.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31188,snp.3.03.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31189,snp.3.03.than.html,670,Buddha,PERSON,Blessed One,blessed one,90,101
31189,snp.3.03.than.html,670,Buddha,PERSON,Blessed One,blessed one,194,205
31190,snp.3.03.than.html,670,Buddha,PERSON,Blessed One,blessed one,47,58
31191,snp.3.03.than.html,670,Buddha,PERSON,Blessed One,blessed one,30,41
31203,snp.3.11.than.html,670,Buddha,PERSON,Awakened One,awakened one,2242,2254
31203,snp.3.11.than.html,670,Buddha,PERSON,Blessed One,blessed one,2386,2397
31232,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
31232,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,218,229
31233,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31233,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31235,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31235,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31237,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31237,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31239,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31239,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31241,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31241,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31243,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31243,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31245,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31245,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31247,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31247,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31249,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31249,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31251,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31251,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31253,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31253,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31255,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31255,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31257,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31257,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31259,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31259,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31261,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31261,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31263,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31263,snp.3.12.than.html,670,Buddha,PERSON,Teacher,teacher,76,83
31264,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,17,28
31264,snp.3.12.than.html,670,Buddha,PERSON,Blessed One,blessed one,73,84
31368,snp.4.13.than.html,670,Buddha,PERSON,Blessed One,blessed one,4,15
31372,snp.4.14.than.html,670,Buddha,PERSON,Blessed One,blessed one,2020,2031
31372,snp.4.14.than.html,670,Buddha,PERSON,Blessed One,blessed one,2048,2059
31394,snp.4.15.than.html,670,Buddha,PERSON,Blessed One,blessed one,2079,2090
31399,snp.4.16.than.html,703,Mara,PERSON,Dark One,dark one,1009,1017
31401,snp.4.16.than.html,670,Buddha,PERSON,Blessed One,blessed one,569,580
31447,snp.5.03.than.html,670,Buddha,PERSON,Blessed One,blessed one,230,241
31447,snp.5.03.than.html,670,Buddha,PERSON,Blessed One,blessed one,605,616
31447,snp.5.03.than.html,670,Buddha,PERSON,Blessed One,blessed one,690,701
31447,snp.5.03.than.html,670,Buddha,PERSON,Blessed One,blessed one,1152,1163
31469,snp.5.04.than.html,670,Buddha,PERSON,Blessed One,blessed one,24,35
31470,snp.5.04.than.html,670,Buddha,PERSON,Blessed One,blessed one,379,390
31480,snp.5.05.than.html,670,Buddha,PERSON,Blessed One,blessed one,24,35
31509,snp.5.07.than.html,777,Ven. Nandā,PERSON,Nanda,nanda,1,6
31509,snp.5.07.than.html,777,Ven. Nandā,PERSON,Nanda,nanda,228,233
31509,snp.5.07.than.html,777,Ven. Nandā,PERSON,Nanda,nanda,334,339
31509,snp.5.07.than.html,670,Buddha,PERSON,Blessed One,blessed one,604,615
31509,snp.5.07.than.html,777,Ven. Nandā,PERSON,Nanda,nanda,907,912
31509,snp.5.07.than.html,670,Buddha,PERSON,Blessed One,blessed one,1239,1250
31509,snp.5.07.than.html,777,Ven. Nandā,PERSON,Nanda,nanda,1613,1618
31510,snp.5.07.than.html,777,Ven. Nandā,PERSON,Nanda,nanda,1,6
31512,snp.5.07.than.html,777,Ven. Nandā,PERSON,Nanda,nanda,1,6
31514,snp.5.07.than.html,777,Ven. Nandā,PERSON,Nanda,nanda,1,6
31516,snp.5.07.than.html,777,Ven. Nandā,PERSON,Nanda,nanda,1,6
31530,snp.5.11.than.html,670,Buddha,PERSON,Blessed One,blessed one,182,193
31530,snp.5.11.than.html,670,Buddha,PERSON,Blessed One,blessed one,230,241
31537,snp.5.13.than.html,670,Buddha,PERSON,Blessed One,blessed one,387,398
31545,snp.5.14.than.html,670,Buddha,PERSON,Tathagata,tathagata,371,380
31583,thag.01.00x.than.html,763,Ven. Khema,PERSON,Khema,khema,31,36
31585,thag.01.00x.than.html,670,Buddha,PERSON,Teacher,teacher,39,46
31588,thag.01.00x.than.html,703,Mara,PERSON,Dark One,dark one,76,84
31589,thag.01.00x.than.html,670,Buddha,PERSON,Awakened One,awakened one,37,49
31605,thag.01.00x.than.html,670,Buddha,PERSON,Blessed One,blessed one,113,124
31621,thag.02.27.than.html,670,Buddha,PERSON,Awakened One,awakened one,211,223
31628,thag.03.13.than.html,670,Buddha,PERSON,Awakened One,awakened one,174,186
31636,thag.05.01.than.html,670,Buddha,PERSON,Awakened One,awakened one,515,527
31650,thag.06.06.than.html,670,Buddha,PERSON,Awakened One,awakened one,664,676
31652,thag.06.10.than.html,670,Buddha,PERSON,Teacher,teacher,168,175
31653,thag.06.10.than.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,11,20
31664,thag.10.02.than.html,670,Buddha,PERSON,Awakened One,awakened one,167,179
31669,thag.11.01.than.html,670,Buddha,PERSON,Teacher,teacher,499,506
31669,thag.11.01.than.html,670,Buddha,PERSON,Awakened One,awakened one,534,546
31672,thag.12.02.than.html,670,Buddha,PERSON,Teacher,teacher,680,687
31672,thag.12.02.than.html,670,Buddha,PERSON,Teacher,teacher,825,832
31675,thag.12.02.than.html,670,Buddha,PERSON,Teacher,teacher,49,56
31680,thag.14.01.than.html,670,Buddha,PERSON,Teacher,teacher,297,304
31680,thag.14.01.than.html,670,Buddha,PERSON,Awakened One,awakened one,332,344
31684,thag.16.01.than.html,670,Buddha,PERSON,Awakened One,awakened one,1290,1302
31692,thag.16.04.than.html,670,Buddha,PERSON,Teacher,teacher,262,269
31692,thag.16.04.than.html,670,Buddha,PERSON,Awakened One,awakened one,297,309
31697,thag.16.08.than.html,670,Buddha,PERSON,Awakened One,awakened one,761,773
31703,thag.16.08.than.html,670,Buddha,PERSON,Awakened One,awakened one,256,268
31704,thag.16.08.than.html,670,Buddha,PERSON,Teacher,teacher,188,195
31704,thag.16.08.than.html,670,Buddha,PERSON,Teacher,teacher,338,345
31704,thag.16.08.than.html,670,Buddha,PERSON,Teacher,teacher,490,497
31704,thag.16.08.than.html,670,Buddha,PERSON,Awakened One,awakened one,525,537
31715,thag.17.03.hekh.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1,7
31715,thag.17.03.hekh.html,670,Buddha,PERSON,Master,master,1049,1055
31715,thag.17.03.hekh.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1651,1657
31716,thag.17.03.hekh.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1,7
31718,thag.18.00.than.html,670,Buddha,PERSON,Awakened One,awakened one,1103,1115
31718,thag.18.00.than.html,776,Ven. Mahā Kassapa,PERSON,Kassapa,kassapa,1171,1178
31718,thag.18.00.than.html,776,Ven. Mahā Kassapa,PERSON,Kassapa,kassapa,1237,1244
31718,thag.18.00.than.html,776,Ven. Mahā Kassapa,PERSON,Kassapa,kassapa,1367,1374
31718,thag.18.00.than.html,776,Ven. Mahā Kassapa,PERSON,Kassapa,kassapa,1495,1502
31718,thag.18.00.than.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,4312,4321
31718,thag.18.00.than.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,4709,4718
31718,thag.18.00.than.html,670,Buddha,PERSON,Teacher,teacher,4949,4956
31718,thag.18.00.than.html,670,Buddha,PERSON,Awakened One,awakened one,4984,4996
31721,thag.19.00.khan.html,670,Buddha,PERSON,Teacher,teacher,2216,2223
31721,thag.19.00.khan.html,670,Buddha,PERSON,Master,master,4565,4571
31723,thag.21.00.irel.html,703,Mara,PERSON,Dark One,dark one,97,105
31723,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,416,428
31723,thag.21.00.irel.html,703,Mara,PERSON,Evil One,evil one,532,540
31726,thag.21.00.irel.html,775,Ven. Ānanda,PERSON,Ananda,ananda,161,167
31727,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,431,443
31728,thag.21.00.irel.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,83,92
31729,thag.21.00.irel.html,670,Buddha,PERSON,Fortunate One,fortunate one,465,478
31730,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,229,241
31730,thag.21.00.irel.html,670,Buddha,PERSON,Fortunate One,fortunate one,342,355
31730,thag.21.00.irel.html,670,Buddha,PERSON,Teacher,teacher,511,518
31731,thag.21.00.irel.html,670,Buddha,PERSON,Fortunate One,fortunate one,813,826
31732,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,68,80
31732,thag.21.00.irel.html,670,Buddha,PERSON,Teacher,teacher,239,246
31732,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,421,433
31733,thag.21.00.irel.html,766,Ven. Moggallana,PERSON,Moggallana,moggallana,182,192
31735,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,123,135
31735,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,753,765
31735,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,1092,1104
31735,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,1203,1215
31736,thag.21.00.irel.html,670,Buddha,PERSON,Fortunate One,fortunate one,254,267
31736,thag.21.00.irel.html,670,Buddha,PERSON,Tathagata,tathagata,873,882
31736,thag.21.00.irel.html,670,Buddha,PERSON,Fortunate One,fortunate one,2487,2500
31736,thag.21.00.irel.html,670,Buddha,PERSON,Fortunate One,fortunate one,2639,2652
31736,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,2869,2881
31736,thag.21.00.irel.html,670,Buddha,PERSON,Fortunate One,fortunate one,3002,3015
31737,thag.21.00.irel.html,703,Mara,PERSON,Dark One,dark one,97,105
31740,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,33,45
31741,thag.21.00.irel.html,703,Mara,PERSON,Evil One,evil one,0,8
31752,thag.21.00.irel.html,775,Ven. Ānanda,PERSON,Ananda,ananda,1,7
31758,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,18,30
31759,thag.21.00.irel.html,773,Ven. Sāriputta,PERSON,Sariputta,sariputta,83,92
31764,thag.21.00.irel.html,670,Buddha,PERSON,Fortunate One,fortunate one,12,25
31766,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,69,81
31767,thag.21.00.irel.html,670,Buddha,PERSON,Fortunate One,fortunate one,28,41
31768,thag.21.00.irel.html,670,Buddha,PERSON,Teacher,teacher,46,53
31772,thag.21.00.irel.html,670,Buddha,PERSON,Fortunate One,fortunate one,180,193
31773,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,68,80
31774,thag.21.00.irel.html,670,Buddha,PERSON,Teacher,teacher,73,80
31775,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,105,117
31777,thag.21.00.irel.html,766,Ven. Moggallana,PERSON,Moggallana,moggallana,0,10
31780,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,123,135
31785,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,61,73
31787,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,118,130
31788,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,62,74
31791,thag.21.00.irel.html,670,Buddha,PERSON,Fortunate One,fortunate one,57,70
31794,thag.21.00.irel.html,670,Buddha,PERSON,Tathagata,tathagata,140,149
31802,thag.21.00.irel.html,670,Buddha,PERSON,Fortunate One,fortunate one,60,73
31802,thag.21.00.irel.html,670,Buddha,PERSON,Fortunate One,fortunate one,212,225
31804,thag.21.00.irel.html,670,Buddha,PERSON,Awakened One,awakened one,51,63
31805,thag.21.00.irel.html,670,Buddha,PERSON,Fortunate One,fortunate one,46,59
31820,thig.05.04.hekh.html,777,Ven. Nandā,PERSON,Nanda,nanda,31,36
31821,thig.05.04.than.html,777,Ven. Nandā,PERSON,Nanda,nanda,29,34
31822,thig.05.06.than.html,670,Buddha,PERSON,Awakened One,awakened one,604,616
31832,thig.05.11.than.html,670,Buddha,PERSON,Awakened One,awakened one,130,142
31832,thig.05.11.than.html,670,Buddha,PERSON,Awakened One,awakened one,241,253
31832,thig.05.11.than.html,670,Buddha,PERSON,Awakened One,awakened one,459,471
31841,thig.06.02.than.html,670,Buddha,PERSON,Teacher,teacher,275,282
31845,thig.06.06.olen.html,670,Buddha,PERSON,Blessed One,blessed one,427,438
31851,thig.12.01.than.html,670,Buddha,PERSON,Awakened One,awakened one,1599,1611
31851,thig.12.01.than.html,670,Buddha,PERSON,Awakened One,awakened one,1735,1747
31874,thig.14.01.than.html,670,Buddha,PERSON,Master,master,187,193
31889,ud.1.01.than.html,670,Buddha,PERSON,Blessed One,blessed one,39,50
31893,ud.1.01.than.html,670,Buddha,PERSON,Blessed One,blessed one,49,60
31902,ud.1.02.than.html,670,Buddha,PERSON,Blessed One,blessed one,39,50
31906,ud.1.02.than.html,670,Buddha,PERSON,Blessed One,blessed one,49,60
31915,ud.1.03.than.html,670,Buddha,PERSON,Blessed One,blessed one,39,50
31919,ud.1.03.than.html,670,Buddha,PERSON,Blessed One,blessed one,49,60
31924,ud.1.04.than.html,670,Buddha,PERSON,Blessed One,blessed one,39,50
31925,ud.1.04.than.html,670,Buddha,PERSON,Blessed One,blessed one,47,58
31925,ud.1.04.than.html,670,Buddha,PERSON,Blessed One,blessed one,233,244
31925,ud.1.04.than.html,670,Buddha,PERSON,Master Gotama,master gotama,263,276
31926,ud.1.04.than.html,670,Buddha,PERSON,Blessed One,blessed one,49,60
31929,ud.1.05.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
31929,ud.1.05.than.html,670,Buddha,PERSON,Blessed One,blessed one,334,345
31929,ud.1.05.than.html,670,Buddha,PERSON,Blessed One,blessed one,351,362
31930,ud.1.05.than.html,670,Buddha,PERSON,Blessed One,blessed one,74,85
31931,ud.1.05.than.html,670,Buddha,PERSON,Blessed One,blessed one,49,60
31934,ud.1.06.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
31935,ud.1.06.than.html,670,Buddha,PERSON,Blessed One,blessed one,370,381
31936,ud.1.06.than.html,670,Buddha,PERSON,Blessed One,blessed one,49,60
31938,ud.1.07.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
31938,ud.1.07.than.html,670,Buddha,PERSON,Blessed One,blessed one,223,234
31939,ud.1.07.than.html,670,Buddha,PERSON,Blessed One,blessed one,84,95
31940,ud.1.07.than.html,670,Buddha,PERSON,Blessed One,blessed one,49,60
31942,ud.1.08.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
31942,ud.1.08.than.html,670,Buddha,PERSON,Blessed One,blessed one,191,202
31945,ud.1.08.than.html,670,Buddha,PERSON,Blessed One,blessed one,4,15
31946,ud.1.08.than.html,670,Buddha,PERSON,Blessed One,blessed one,49,60
31949,ud.1.09.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
31950,ud.1.09.than.html,670,Buddha,PERSON,Blessed One,blessed one,4,15
31951,ud.1.09.than.html,670,Buddha,PERSON,Blessed One,blessed one,49,60
31975,ud.1.10.than.html,670,Buddha,PERSON,Blessed One,blessed one,38,49
